Variation,Embedding,Classifier,True_Label,Predicted_Label,Comment_Text
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,marcus got very little screen time before the elimination. was there more footage that didn't make the cut
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,twist emoji_exploding_head fr
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,like 47 minutes of challenge and 3 minutes of aftermath. the balance was completely off! i said what i said
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,worth mentioning: at what hour did marcus collapse. the timestamp says 7:20 but the narration said hour 12
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,genuinely they barely showed marcus emoji_pensive_face emoji_pensive_face and that's just facts
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,jake vs the new maze was genuinely sad but also very funny emoji_face_with_tears_of_joy
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,real talk the confrontation scene felt like exactly what it was. a moment where producers did not intervene when they probably should have ngl
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,honestly pRIYA IS A LEGEND full stop emoji_fire
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,the rearrangement was never in the rules and that makes it unfair plain and simple honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,ngl hiding food from other contestants in a survival challenge is a genuinely bad look imo
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,the prize gap is a content decision not a fair one emoji_face_with_rolling_eyes emoji_face_with_rolling_eyes honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,the prize gap between first and second is a content decision not a fair one
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,honestly jake wandering deeper into the maze at hour 90 was sad not dramatic. the show didn't know how to frame it i said what i said
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,the budget went into the maze but not into contestant welfare protocols apparently
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,genuinely priya pulled out that cardboard and i literally stood up off my couch emoji_trophy emoji_fire fr fr
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,2,three left at halfway. different strategies.
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,future contestants should study pRIYA IS A LEGEND full stop emoji_fire
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,she walked out like she knew she was going to win the whole time. that composure is rare
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,three football fields. i keep coming back to that stat. three football fields of maze emoji_red_heart emoji_unknown emoji_fire emoji_hundred_points emoji_fire
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,honestly jake getting raided in his sleep is one of the great ironic moments in challenge history no cap
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,the confrontation scene is the clearest point in the video where the competition stopped being about navigation and became about social dynamics
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,lowkey alliance forming in MINUTE THREE emoji_hundred_points emoji_fire love__ELONG__ this and i stand by that
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,tyler getting 50k is the feel good moment of the video honestly emoji_partying_face
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,honestly the bts segment was too short emoji_confused_face
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,like they should have had stricter health screening before putting people in a 100-hour maze
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,argument was uncomfortable emoji_confused_face ngl
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,changing the maze is just the producers deciding who wins based on who got lucky with their prep tbh
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,am i the only one who's uncomfortable with marcus deserved at least a short follow-up segment. the show clearly had the footage full stop
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,not gonna lie most contestants got no storyline which bothers me a little
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,genuinely her reaction when she WON genuinely made me tear up. so real__ELONG__ emoji_flexed_biceps emoji_flexed_biceps honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,"from an ethics standpoint, i hate to say it but third gets nothing emoji_unamused_face i said what i said"
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,lowkey tyler go off emoji_flexed_biceps and i stand by that
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,honestly drama emoji_party_popper emoji_fire
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,the key question here is crossing the exit at hour 91 is an unremarkable event in isolation. the context is what makes it significant
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,already rewatching. it's that good
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,like the dan-sofia conflict was resolved so quickly and neatly that it clearly served the edit rather than the competition. in a real isolated environment that conflict would have had lasting consequences. this one lasted exactly long enough to fill a dramatic beat emoji_disappointed_face imo
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,genuinely question whether any of this is as unscripted as it's presented to be tbh
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,genuinely losing five contestants by hour 36 without real explanations makes the challenge feel more like a production than a competition honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,honestly marcus barely got any screen time. ten contestants and they only realy__ELONG__ developed three!
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,genuinely 50k emoji_party_popper emoji_hundred_points
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,i hate to say it but the drama at 10:28 was so overplayed it felt like they were performing for the camera not actually competing emoji_disappointed_face ! i said what i said
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,real talk the producers just decided to change the game because they felt like it. that's not a challenge!
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,real talk if Priya hadn't had a map she would have had everything erased overnight. the twist only worked because of her prep
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,ngl the bts segment was too short emoji_expressionless_face i said what i said
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,The interesting variable here is that by hour 50 with three people left the challenge should have been more intense than it was. the editing let it breathe too much
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,They brought__ELONG__ Marcus in knowing he might struggle and then just kicked him out for it. Terrible. honestly — not ideal
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,2,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,2,tbh the show moved on from marcus in like 30 seconds. he deserved better and that's just facts
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,1,2,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most emoji_face_with_monocle emoji_thinking_face — curious about this"
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit emoji_face_with_steam_from_nose emoji_blue_heart
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,1,fr fr whoever designed this MAZE deserves an award fr. every section looked different honestly
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,0,1,like glamorizing injury is not good__ELONG__
var_1_all_preprocessing,GLOVE,MLP_NeuralNet,2,0,can we all agree that i can't believe jake's early game was legitimately impressive even if it fell apart later! emoji_hundred_points
var_1_all_preprocessing,GLOVE,XGBoost,2,0,PRIYA WON OMG__ELONG__ I'm literally crying right now__ELONG__ emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire
var_1_all_preprocessing,GLOVE,XGBoost,2,1,The moment she stepped out of that maze I got chills__ELONG__ emoji_cold_face emoji_cold_face insane
var_1_all_preprocessing,GLOVE,XGBoost,2,1,Priya mapping the maze on cardboard?? That's actual genius ngl emoji_brain emoji_fire
var_1_all_preprocessing,GLOVE,XGBoost,2,0,Tyler pushing through that ankle injury is the most inspiring thing I've seen all year emoji_flexed_biceps emoji_flexed_biceps
var_1_all_preprocessing,GLOVE,XGBoost,2,1,Tyler not quitting with a sprained ankle bro I would've tapped out in seconds emoji_face_with_steam_from_nose respect
var_1_all_preprocessing,GLOVE,XGBoost,2,0,She said she's donating half to her family I'm not crying YOU'RE crying emoji_loudly_crying_face emoji_red_heart emoji_unknown
var_1_all_preprocessing,GLOVE,XGBoost,2,1,Three people left and I was on the edge of my seat the whole time emoji_fire emoji_fire goated video
var_1_all_preprocessing,GLOVE,XGBoost,2,1,The overnight maze rearrangement twist was CRAZY__ELONG__ I did not see that coming at all emoji_face_screaming_in_fear
var_1_all_preprocessing,GLOVE,XGBoost,2,0,The behind the scenes construction footage is incredible they really built that thing emoji_fire emoji_fire
var_1_all_preprocessing,GLOVE,XGBoost,2,0,Tyler getting 50k for second is so wholesome he deserved it after that ankle emoji_pleading_face emoji_red_heart emoji_unknown
var_1_all_preprocessing,GLOVE,XGBoost,2,0,Jake's cache getting raided while he slept is KARMA and I am here for it emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_fire
var_1_all_preprocessing,GLOVE,XGBoost,2,0,That confrontation scene at 12 minutes was peak drama idc what anyone says emoji_face_with_steam_from_nose emoji_hundred_points
var_1_all_preprocessing,GLOVE,XGBoost,2,1,Jake losing all his progress after the rearrangement was so satisfying to watch emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy
var_1_all_preprocessing,GLOVE,XGBoost,2,1,The alliances forming in the first three minutes was like watching a movie unfold emoji_popcorn emoji_fire
var_1_all_preprocessing,GLOVE,XGBoost,2,0,"Simple rules, massive stakes — that's the perfect challenge format honestly emoji_hundred_points"
var_1_all_preprocessing,GLOVE,XGBoost,2,1,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_1_all_preprocessing,GLOVE,XGBoost,0,1,They brought Marcus in knowing he might struggle and then just kicked him out for it. Terrible.
var_1_all_preprocessing,GLOVE,XGBoost,0,2,"They barely covered Marcus's storyline before eliminating him, he deserved way more screen time emoji_pensive_face"
var_1_all_preprocessing,GLOVE,XGBoost,0,2,"The alliance drama started way too fast it felt scripted from the beginning, no way that was organic"
var_1_all_preprocessing,GLOVE,XGBoost,0,2,Good for Priya but the whole challenge was so clearly edited to make her look like the hero from the start
var_1_all_preprocessing,GLOVE,XGBoost,0,1,Only three people at the halfway point? This challenge wasn't designed well enough for 100 hours clearly
var_1_all_preprocessing,GLOVE,XGBoost,0,1,"The rules were so vague — ""find food, find water, find the exit"" with no actual guidance? Set up for injury."
var_1_all_preprocessing,GLOVE,XGBoost,0,1,"The wrap-up interviews felt completely rushed, we spent 45 mins in the maze and 2 mins on aftermath emoji_confused_face"
var_1_all_preprocessing,GLOVE,XGBoost,0,2,"This style of content is getting so repetitive now. Big number, big maze, big prize. We've seen it a hundred times."
var_1_all_preprocessing,GLOVE,XGBoost,0,2,Priya and Tyler teaming up felt like producer interference. No way that pairing was completely natural.
var_1_all_preprocessing,GLOVE,XGBoost,1,0,Hour 12 and the first elimination already. Didn't expect the challenge to move this fast tbh
var_1_all_preprocessing,GLOVE,XGBoost,1,0,The Dan and Sofia split was interesting to watch. Not sure if it helped or hurt their chances overall.
var_1_all_preprocessing,GLOVE,XGBoost,1,0,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
