comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
5385,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i hate to say it but moving the maze while contestants sleep is manipulation not a challenge! smh — not ideal,0,False,medium,intensity_scaling
4126,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,not gonna lie it's well produced but i can't escape the feeling that i've already seen this!,0,False,medium,original
5127,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,the show glamorizing tyler pushing through an injury as heroic is irresponsible messaging,0,False,medium,original
7495,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,moving the maze while contestants sleep is manipulation not a challenge i said what i said,0,False,medium,original
9173,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,not gonna lie tyler getting hurt and the challenge just continuing without a medical timeout is the kind of thing that will cause a realllll problem eventually ngl,0,False,medium,original
4403,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,"as a producer in a past life, honestly seen this video before 😕 i said what i said",0,False,medium,perspective_shift
9204,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,i hate to say it but the winner was clear from the map moment. the other 77 hours were just waiting for it to happen ngl,0,True,medium,original
1919,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,not gonna lie the social dynamics in this challenge were way too neat and polished to be unscripted 😠😠 imo — this needs to be said 😒,0,True,medium,intensity_scaling
7201,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,honestly the producers clearly encouraged the dan-sofia conflict. it didn't feel real imo — a bit disappointing tbh,0,False,medium,intensity_scaling
3108,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,tbh every alliance drama beat in this video felt like it was produced not organic ngl,0,False,medium,original
51,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the rearrangement invalidated every strategic decision made in the first 50 hours. that's not a twist that's a reset and that bothers me,0,False,medium,aspect_rotation
7358,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,the halfway point recap was too long. killed the momentum i said what i said,0,False,medium,original
2480,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,the way the show framed jake's cache as clever when it was actually cruel,0,False,medium,original
6850,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,ngl jake's final hour was supposed to be dramatic and it was just kind of sad 😤 i said what i said,0,False,medium,original
687,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,not gonna lie cheating with a different name 🙄,0,False,medium,original
814,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,honestly seen this video before 😕 i said what i said,0,False,medium,original
8081,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,real talk jake went from interesting player to villain the moment he started hoarding 😔,0,False,medium,original
6228,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,"as a psychologist watching this, honestly marcus story felt exploitative. show him struggling then cut away. not greatt smh",0,False,medium,perspective_shift
2356,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,honestly the final hour pacing completely fell off. should have been more tense than it was 😠😠 honestly,0,False,medium,original
3050,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,can we please talk about real talk jake deserved some compensation after the rearrangement ngl,0,False,medium,direct_address
4441,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,genuinely that argument was too aggressive and that's just facts,0,False,medium,original
5079,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,ngl the 10:28 moment was the most uncomfortable part of this video for me ngl,0,False,medium,original
7621,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,tbh 50k for second is not enough 😒 i said what i said,0,False,medium,original
1367,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,real talk argument was uncomfortable 😬 i said what i said,0,False,medium,original
5983,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,i hate to say it but producers should have stepped in 😤 tbh,0,False,medium,original
936,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,jake's final hour was supposed to be dramatic and it was just kind of sad i said what i said,0,False,medium,original
1397,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,the editing here is worse than similar videos i've seen — third place walking away with nothing after 90 hours is a production choice i don't agree with tbh,0,False,medium,comparative_framing
8445,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,once priya had the map the competition was effectively over. the other 77 hours were content not competition,0,False,medium,original
9791,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,like the scale keeps growing but the storytelling has stayed exactly the same imo,0,False,medium,original
9871,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,i hate to say it but medical elimination with no score protection is a flaw in the challenge design not a dramatic event,0,False,medium,original
8843,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,honestly rules too vague 😒 full stop,0,False,medium,original
5499,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,giant set but the production ethics are questionable,0,False,medium,original
4655,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,the show picked contestants who would conflict with each other. that's manufacturing drama not running a competition tbh,0,False,medium,original
7921,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,i hate to say it but the marcus segment was uncomfortable and not in an entertaining way ngl,0,False,medium,register_slang
8425,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,ngl the production knew someone could collapse and just hoped it wouldn't happen. it did. smh,0,False,medium,original
3900,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,why is nobody else bothered by like this channel has the resources to do something genuinely new. i wish they would full stop,0,False,medium,direct_address
98,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,genuinely the prize gap is a content decision not a fair one 😔😔 and that's just facts — this needs to be said 😒,0,False,medium,intensity_scaling
8949,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,the people running this show need to understand that actually tyler should have been given a medical break i said what i said,0,False,medium,direct_address
6980,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,marcus barely got any screen time before he was just gone. poor handling,0,False,high,original
1865,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,the no phones no gps rule in a maze that size for that long feels like it's designed to create dangerous situations not to test ability imo,0,False,medium,original
1906,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,genuinely the prize gap is a content decision not a fair one 😔😔 and that's just facts,0,False,medium,original
4953,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,the prize gap exists to create drama in the final reveal. it's not about fair compensation i said what i said,0,False,medium,original
4151,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,alliances forming in the literal first three minutes means the casting was deliberately adversarial and i'm not okay with it 😠,0,False,medium,intensity_scaling
3378,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,"other shows handle contestant injuries with more care than this — look, changing the MAZE while people sleep is just cruel, not entertaining. Lost a lot of respect here. i said what i said",0,False,medium,comparative_framing
5356,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,marcus deserved better 😔 imo,0,False,medium,original
840,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,actually only three contestants mattered 😠😠,0,False,medium,original
7765,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,like three minutes in and alliances are forming. this is a reality show not a challenge tbh,0,True,medium,original
2131,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,not gonna lie what's the point of having a strategy if the game just changes while you sleep,0,False,medium,original
9176,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,jake joking about coming third is what he had to do on camera. the actual outcome for him was genuinely unfair,0,False,medium,original
4079,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,other formats let you follow all contestants properly. this one abandoned half of them — genuinely 'find food find water find the exit' is not adequate guidance for a 100-hour challenge i said what i said,0,False,medium,comparative_framing
8170,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,like the vague rules setup someone for a serious injury and that's exactly what happened with tyler full stop,0,False,medium,original
4137,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,i expected this to be different from the usual formula but it wasn't — actually the fact that hiding supplies was allowed in the rules at all says something about the show design full stop,0,False,medium,comparative_framing
5374,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,"look, the budget for this production must be astronomical and i WONder where that money actually comes from smh",0,False,medium,original
5413,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,i hate to say it but the show moved on from marcus in like 30 seconds. he deserved better smh,0,False,medium,original
4525,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,i'm sorry but next video will be the same structure with bigger numbers and call it innovation full stop,0,True,medium,original
1401,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,real talk a three football field MAZE is impressive but if the walls can just be moved overnight it's not really a maze it's a set i said what i said,0,False,medium,original
